"","A0A075B6I0","A0A075B6K4","A0A0A0MS15","A0A0B4J1U7","A0A0B4J1Y8","A0M8Q6","A1L4H1","O00151","O00187","O00391","O00533","O00584","O00592","O00602","O14773","O14786","O14818","O14960","O15204","O15394","O43505","O43866","O75223","O75636","O75874","O75882","O95428","O95445","O95479","O95497","O95865","O95980","P00325","P00338","P00441","P00450","P00451","P00488","P00533","P00734","P00736","P00738","P00739","P00740","P00742","P00746","P00748","P00751","P00915","P01008","P01009","P01011","P01019","P01024","P01031","P01034","P01042","P01042.2","P01137","P01344","P01591","P01780","P01782","P01833","P01859","P01860","P01861","P01871","P01876","P02144","P02452","P02461","P02647","P02649","P02652","P02654","P02655","P02656","P02671","P02675","P02730","P02741","P02743","P02745","P02746","P02747","P02748","P02749","P02750","P02753","P02760","P02763","P02765","P02766","P02768","P02774","P02775","P02786","P02787","P02788","P02792","P02794","P03950","P03951","P03952","P03973","P04003","P04004","P04070","P04075","P04083","P04114","P04179","P04180","P04196","P04217","P04259","P04275","P04278","P04406","P04746","P05062","P05107","P05109","P05121","P05154","P05155","P05156","P05160","P05164","P05362","P05451","P05452","P05546","P05556","P06276","P06396","P06681","P06702","P06727","P06732","P06733","P06744","P06748","P07148","P07225","P07237","P07307","P07358","P07602","P07686","P07737","P07738","P07858","P07988","P07996","P08123","P08185","P08195","P08253","P08294","P08319","P08519","P08571","P08581","P08603","P08637","P08697","P08709","P08779","P09172","P09382","P09486","P09619","P09668","P09871","P0C0L4","P0C0L5","P0DOX3","P0DOX7","P0DOY2","P10451.5","P10586","P10619","P10643","P10645","P10646","P10720","P10721","P10768","P10909.4","P11021","P11142","P11226","P11277","P11279","P11597","P11717","P12109","P12111","P12259","P12273","P12318","P12821","P12830","P13224","P13598","P13646","P13667","P13671","P13727","P13796","P13987","P14151","P14314","P14618.2","P14780","P14923","P15090","P15144","P15151","P15169","P15291","P15311","P16035","P16109","P16581","P17813","P17900","P17931","P17936","P18065","P18428","P18850","P19013","P19022","P19320","P19652","P19823","P19827","P20023.3","P20618","P20742","P20774","P20851","P20930","P21926","P22061","P22105","P22532","P22692","P22735","P22891","P22897","P23142","P23142.4","P23284","P23381","P23467","P23470","P23526","P24043","P24593","P24821","P25311","P25774","P25786","P25787","P25788","P25789","P26447","P26927","P26992","P27487","P27797","P27918","P28066","P28799","P28827","P29401","P29508","P29966","P30046","P30086","P30101","P30740","P31146","P31151","P32004","P33151","P33908","P34096","P35443","P35542","P35555","P35858","P35908","P35916.1","P36955","P36980","P37840","P39060","P40197","P43251","P43652","P45880","P46531","P47929","P48637","P48740","P48740.2","P48740.3","P49747","P49908","P49913","P50395","P51884","P54108","P55056","P55058","P55072","P55103","P55285","P55290","P56199","P58335","P60174.1","P60900","P60981","P61158","P61626","P61769","P61916","P62258","P62805","P63241","P68104","P68133","P78324","P78417","P80723","P81605","P98160","P99999","Q01459","Q01469","Q02985","Q03167","Q03591","Q04695","Q04721","Q04756","Q05682.4","Q06033","Q07954","Q08380","Q08830","Q10588","Q12805","Q12841","Q12860","Q12884","Q12907","Q13093","Q13103","Q13201","Q13418","Q13421","Q13449","Q13740","Q13790","Q13822","Q13835.2","Q13867","Q14019","Q14118","Q14126","Q14247","Q14314","Q14515","Q14533","Q14574","Q14624","Q14697","Q14956","Q15063","Q15113","Q15166","Q15485","Q15828","Q15848","Q16270","Q16378","Q16610","Q16627","Q16706","Q16851","Q16853","Q4LDE5","Q5D862","Q5JXB2","Q5T749","Q5VY43","Q6EMK4","Q6NUJ1","Q6UX71","Q6UXB8","Q6UXH9","Q6UY14","Q6YHK3","Q76LX8","Q7Z3B1","Q7Z3Y8","Q7Z794","Q7Z7G0","Q7Z7M0","Q86SQ4","Q86TH1","Q86U17","Q86UD1","Q86UN3","Q86VB7","Q8IUL8","Q8IWV2","Q8IZF2","Q8N149","Q8N6C8","Q8NBJ4","Q8NBP7","Q8TDL5","Q8WUM4","Q8WVV4.1","Q8WWY7","Q8WZ75","Q8WZA1","Q92496","Q92520","Q92743","Q92820","Q92859","Q92954.6","Q93063","Q93070","Q96CX2","Q96IY4","Q96KG7","Q96KN2","Q96NZ9","Q96P63","Q96PD5","Q96QA5","Q99436","Q99650","Q99715","Q99784","Q99969","Q99983","Q9BS26","Q9BTY2","Q9BUN1","Q9BXN1","Q9BXR6","Q9BY67","Q9H1U4","Q9H4A9","Q9H8L6","Q9HBB8","Q9HBR0","Q9HC38","Q9HCU0","Q9HCY8","Q9HDC9","Q9NPH3","Q9NQ38","Q9NQ79","Q9NSC7","Q9NY15","Q9NY97","Q9NZ08","Q9NZK5","Q9NZP8","Q9P232","Q9UBQ6","Q9UBR2","Q9UBW5","Q9UGM5","Q9UHG3","Q9UJJ9","Q9UK55","Q9ULI3","Q9UM47","Q9UMX5","Q9UNW1","Q9Y4L1","Q9Y5C1","Q9Y5Y7","Q9Y6R7","Q9Y6Z7"
"K1",1.46049290835682,-0.120047040050895,1.2371064483336,-0.47511460386986,-0.300470490274009,0.170392238821745,-0.623695855471261,-0.541046357914664,0.827904709904274,0.931011628748017,0.65087170273844,-0.307584722342864,-0.608961604409167,-0.793522937822537,0.0123388603492769,0.0325460227368179,-1.71411945009581,-0.717161126486867,-0.709928011517255,0.35103787859379,-0.0679528809736138,-0.252219010748956,-1.64467147870229,-0.385036824158787,-0.511979575792438,0.632018719457901,-0.51756336485678,1.75427701224378,-0.171814297939372,1.28699452957542,-0.960820785298382,0.502248533092602,-0.905747155102977,0.24732061270084,-1.49312907960095,1.14817437576354,0.800231455939686,0.466496232405968,0.144159498987905,1.25669027391655,0.502248404883158,-0.423891939254462,1.49312219068831,-0.607297058872069,1.51195743310008,-0.749242905439107,-0.0459245543093691,-0.368582891305467,-0.392613861789297,0.762342768889222,1.30156355111503,1.14274474988714,1.06023748234414,-0.290530513616232,0.0744481948998226,-1.42597442154512,0.606305149308226,2.15560672681645,-0.561803393962572,1.21976041414583,0.00965079341997932,0.401014247090108,0.297751612542422,-0.428704705447912,-0.374855359088233,0.331419276707685,-0.307855893507912,0.0988100100292469,-1.9903827550268,-1.16934909375569,-0.767087884360281,-0.126865100007365,-0.689778303363584,0.889465242398838,1.8894777070703,0.645532310993369,0.957062714439,0.447847368197025,2.44699511261506,0.276167702581922,-0.328200696176285,1.05899272993775,0.214416183825148,0.609160501834862,-0.127254809983183,0.272374043816746,-1.02443426870449,-0.427194064966731,0.723929556886138,-0.125531119107562,-0.55173716966441,-0.0147518118748534,1.39419396883061,0.395100497584592,0.0909395347835424,1.32978744925945,-0.550503159441807,0.0731392693897429,0.0630373928184107,-1.18578393062014,-0.0456496410635492,0.596789978468685,0.453003183663406,-0.00501893055611763,1.13449265624655,0.416307291125825,0.00334701813874072,0.0718984983245712,-0.0869821816767263,-0.323263093376944,-1.36480798397231,0.656225283060814,0.385330436226469,0.361685025620136,0.482032856471784,-0.2896128250687,-1.00752950514833,0.910400822654078,-0.162285408673783,-1.60945392333581,0.909767682151827,-0.682287322613548,-0.568572545172551,-0.907508445056165,-0.239873349272468,-0.618477070701464,1.21891059886974,-1.04261657739334,1.10485202215332,-0.397258109466488,0.374961464626833,-0.67513972806938,0.223592040540381,-0.0372197527909168,0.211237912502327,0.102422452690283,-0.205568977610162,0.351808389402973,-1.6393237280469,-1.13056077170817,0.167599199802419,-1.65353404375867,-1.02533658922788,-1.51814208372614,0.05013810344189,0.723379587563882,-1.77474403051978,0.0258753758000627,0.243404830125903,-0.985717060935256,0.0100836166238802,-0.643668964808458,-0.423309266002798,-0.501054590424045,-0.563922387210753,-0.223037114924716,-1.54470574402521,1.65690138416116,0.282193664547829,0.154576054663972,-0.414961561801105,-0.523385163668738,-0.66003706145129,-0.876484870883907,0.987749945020851,-0.32262897271528,0.0368266949586219,0.893903802014828,-0.260468134889727,-0.916119241300981,0.649006776498818,0.335639113468789,-0.43967543402696,0.904539434716451,-1.17772865123918,0.192039501847443,-0.0369332092951892,-0.349498913302644,-1.1677519449107,-1.19589879362726,-0.429061155291551,-1.29596911158866,-1.42478834745151,-0.0773074084501619,0.494331759623026,-0.814822095138846,0.583490111369379,-0.853871550517851,1.06779828305014,-0.668861429933818,1.3319095711926,0.721274591612002,-1.00926458979667,1.58805921401868,-0.0224877822695754,0.309771662154806,0.000109512080655068,0.0446717868020559,-0.358368660826706,0.312037048536735,-0.741002515387956,-0.934108121560684,-1.81354849197854,-0.760034514383606,-0.637156283001605,-0.0753933740171474,0.529620691654468,-0.70494731603578,-1.98428638906611,-0.122132509147984,2.32696875053547,0.045348843862101,-0.0539631284474595,1.1522217058396,-0.135059494240791,-0.382632431682263,-1.6630477240862,-1.14307509362673,-0.895747175529903,0.971414387950364,0.32940077275626,1.42534076589012,0.209989616664484,-0.543300318157032,-0.76752805002468,-0.205224027006004,-0.627808537232185,1.58531090205313,-1.40876854835134,-1.05490051095302,1.1469846526763,-0.498790962908678,-0.118466895708223,1.09810091995106,-1.54614268080099,-0.778861114876382,0.26664152476036,-0.109880166443827,1.03165541163154,0.762851879036187,2.12426592231178,-1.42508298455926,0.80679514299559,-0.879142805272301,0.171673195017286,-1.04482369295386,-0.0855607160731618,-0.516495234113396,-0.133089431472488,-0.759604559744896,-0.255769292262307,-1.00598668422685,1.53432064952217,0.0175389908967836,0.0669585660722188,0.0417979538145636,-0.490208660780347,0.290010063064414,-0.391137730087627,0.137757544491767,-1.21805124382912,0.59541722545479,-0.450424340280629,0.563821871396976,-0.683732318488138,-1.72012567198349,-0.597743982830002,-1.03579760304705,-1.2804020710367,-1.49956735371383,-0.601311497821588,0.410100245691248,0.518309892150478,-0.128189832153146,-0.371275393581291,-0.0725297664286382,-1.12735199270327,-0.899566531988273,-0.449909284044903,-1.94969420052288,-1.51313303216241,0.489701160839006,0.458747298827088,-1.93516037361107,1.13576554984914,-0.305082235330842,-0.526163417352444,-1.47041646930385,0.897579823827555,-0.0963255975827897,-0.47024677788295,-0.448735515591344,-0.100320649409509,0.88347171008681,0.460575591487471,1.44420362543124,-0.289122891240951,1.71440330654126,-0.550478320257745,-1.09626106710971,-0.322151345399574,0.461226443593346,-0.947919611829275,1.21447423322095,0.252103101049135,-0.744555305331266,-0.279622626430863,-1.29108876266703,0.0132302285602128,1.65034843343117,1.19737824442581,0.736194963471339,-0.97544133274814,0.297610773500642,-0.194098764235371,-1.57193166216435,-0.858393650575355,0.14983922053492,1.03941710403946,0.292143895980786,-0.707045239189159,-0.332806508141142,-0.95611143476604,-0.170417011122968,0.767104413299418,0.413325761787032,-1.55283205713914,-2.09315283455729,0.79013956958048,-0.691498354179912,-0.339530621748521,-0.954848206489803,-0.347921194842675,-0.753847248620865,-1.14411263935963,-0.558793132297094,-0.305725996613964,-0.283385646729776,-0.547892968900507,-0.653492906450574,-0.498132766361812,-1.54839551490274,0.0430491342223175,-0.0645561617815984,0.262079799048272,-0.600362942542961,0.0947420798452445,-0.923069295013158,-0.0311315018515607,-1.0564100874135,1.01963546280135,0.402779663843985,0.191208151394537,-0.418827632099087,0.626308044888442,1.22855269388003,0.0532173128147919,1.57709234962203,-0.45681603632941,0.00214664390936507,1.3364769337522,-1.00206939432306,-0.544979284655166,1.07641412024718,0.926828593668533,-0.784262592205891,-0.365953002671885,-0.0433691861231323,0.394696727878288,0.785828019824992,1.27511465982853,-0.106722513989019,-0.859119672400737,-1.20835686179259,-0.837223734720185,-0.315504259199189,1.19435127852335,-0.609931149621733,-0.57217907634872,-0.597683317771627,-0.164002246646832,-0.0727009037945092,0.617702432844162,0.307596818160523,-0.213992007023428,-0.7179120456115,-0.55995458014686,0.420371207986426,0.845586945189211,-0.843978592488747,0.273517023011597,-1.15355663155945,-0.571731081431774,0.80087026045663,0.684892379245505,-0.408138139562079,-0.157613553461424,-0.306854523642489,-0.242178282728116,0.0570768753737609,-0.94150772563238,0.368947825903756,0.797996003860443,0.645086280682826,0.029940921752753,0.97519367530997,0.429708647351792,-0.60117289088957,-0.56932324929169,-0.272818571022563,1.12922900616196,0.152483218629638,0.582684770645823,-0.706864776693627,0.310718602574944,1.08442996401698,-2.16504470600122,0.299160905984188,0.636093823242995,1.07591757965174,-0.743825931883636,0.979551292096807,0.795449905586644,0.550171764602117,-0.784247663462382,0.943155246103114,0.787105491341294,-0.0468140869605705,0.341165371356607,-0.883112249590154,-0.681029123910695,-0.376059387315217,-0.138707413299895,0.624413676005902,-0.649849026105246,0.852551379891708,-1.41779989328656,-0.261814360955817,0.071987688271222,-0.446511725470499,-0.270626069641982,-0.114069162301123,1.07289702090359,-0.891115117828796,0.534062064791292,0.66327606753631,-0.363111950710726,-0.239817941281007,-0.189488314289363,0.157079348502975,-0.861133896615583,-1.56280947261598,-0.847822145278723,1.11508586869935,1.1989999210934,-1.33667372060777,0.688334303364069,-0.510266187088666,-0.411992284242786,0.846788618525138,0.521378094035114,-1.23638659285932,0.175054323075904,0.414160847022121,0.0505128830066803,-0.164870889357458,0.33739102970864,0.124943766318735,-0.765935600255732,-0.855577464386877,-0.135238215635344,-0.238353400606114,0.268965848765613,-0.936284735823854,-1.35210285183742,0.297366378405684,0.40557229936764,-0.811176824695809,-0.404669651157836,-0.81973440307535,0.644378879906916,0.803184625945445,0.49106303473587,0.0170816671273393,0.171973092462667,0.386395604708453,-0.262760837059074,-1.32566689703772,0.916233686502911,-0.72821515735285,-0.94593448530248,-0.742931216442516,-0.620375223524754,-0.693425722669573,-0.0690852107935807,0.815115834794569,1.45143790675717,1.3285495455315
"K10",-0.203397642987777,0.490380558920603,-0.163636836446196,-0.462880478748469,-0.233470402867518,0.434078323167404,-0.098298608137045,1.04399875829378,-0.603601464235193,0.499735284909288,0.0966872958369659,1.2241003384362,0.392096159417719,0.257962631933923,0.453478241795712,0.833914829111904,-0.510436724985445,1.30440365700094,1.93346076087501,0.164634193843277,0.15987076553104,0.561248242644266,-0.62563176623113,0.29099189818339,0.665645370048049,-0.464072167947261,0.955271113651839,0.87034648048232,0.342648523649978,0.386603579470513,-0.686708874087694,-0.121048929299377,0.552427622567454,-0.781445406042652,-0.299627024821248,0.796864284391926,0.913480392302899,0.428195558732012,0.608656591801661,-0.816717353345469,0.0877517308479942,-0.293775775100803,0.0266965763247131,-0.901621815532334,-1.0889728175774,0.00834612918098888,-2.43024535706302,-0.145684598252868,-0.682117669597003,-0.520712784777653,-0.433934555455509,0.31002981069873,-0.366335262517761,0.201860505763387,-0.344413809809125,0.990114842500997,0.596256222899032,-1.69287635334268,0.697681254527036,0.506222016747223,0.437007494880551,-0.39116763186471,-0.46767108107577,-1.2547614281799,-0.770283852198143,-0.11706868547398,-0.452495873518389,0.24886786369546,0.203600658516613,-0.0565140601999357,-0.157990476344305,1.06176538063565,0.749811223800649,0.4686221871231,0.751395701512134,1.61876068234333,0.471196752530331,0.332772440217112,1.23346612593937,1.0351039888015,-2.07072274298298,0.445576933153984,1.37175657928865,0.816722207930278,1.61892018343768,-1.41891530704246,-0.415548522187138,-0.822117635614451,-0.160576828800758,-0.22106981881633,-0.172469545916639,-0.253857915285913,-0.667192374066881,-0.50557948669514,-1.7708974262654,-1.13932133505543,0.988353482546936,0.553724188578117,-0.63882531345315,-0.72928344517224,-0.0417974666446491,-0.272966454529106,-1.58373760614123,-0.24372345702862,0.714087690133406,0.709509586055832,0.834114963059157,-0.0867292992358245,-0.557353872020835,0.375684360437535,-1.51523270595476,-0.2547034751985,0.367372094628043,0.819514820818042,2.17641364784202,-0.191114676285703,-0.710700905810175,0.896893264918986,-0.133823705378639,-0.82439915484067,0.370334586228481,0.0638719867390361,1.00857649529023,0.881796700431216,0.729968754563436,0.584606558331799,0.0146826505807291,0.222309226345255,-0.0960018821743299,0.417650044171578,-0.741540521638708,-0.0701574887744782,1.1783987822917,0.436166835106701,1.52991548710368,0.578056116887765,1.30767136194815,0.683686903323914,0.0481489502464266,1.57845984592657,-0.556683942434333,-0.25247486608006,0.793975941758312,-1.14987914502375,0.986751794605251,-0.19686245140139,0.28981287423112,0.115170192065625,-0.321845718657872,0.225547775645091,-0.418293590207849,0.0583740926509833,-0.510119371470682,1.66735162415826,-0.152419479639673,1.00709146981021,-0.224234135098319,0.802259329523549,0.505419938926093,0.581012852065714,0.635751533573642,0.0396141741310801,1.12106987443799,0.857432900300258,-0.571982275671032,-0.445333504684101,0.575990998989512,0.766040767564068,0.675217646101281,-0.771128804092918,0.518141040154747,1.25503510211963,0.304412879220723,0.252912069545132,1.4341356990248,0.465769935665368,-0.0599031679512986,-0.590616447942491,0.0994948802098665,-1.15021871970408,-0.399277193999249,-0.227630661524261,1.13005188701911,-0.375246284107949,-0.170885768932768,-0.268314868809299,1.03432173595477,0.236389566779197,0.369908122481489,-0.365597442754481,1.34461018875732,1.07209961507277,0.232546473820334,0.789174252592523,-0.0291685179214646,0.452034384120357,1.35956805344032,0.0196600167610498,2.57651935365733,2.79138498330812,1.48201231821462,-0.620049438961087,1.05149011168155,-0.260486800155741,1.32728367474601,0.629018376200265,0.769544539137317,-0.70170620940032,0.0789477453743333,-0.437572922921553,1.43130459093297,0.57231974527076,0.639072178214351,1.6736416245323,0.223854904178951,0.381922596557502,-0.775531160895987,-1.10109951243432,0.897805434498856,-0.82713454216532,0.426817919948258,1.13515160882862,0.929003801078879,1.46745710990756,1.59786648723745,1.41892296509087,0.448440313063073,0.386631139652426,-0.490365778276756,-0.0595953286816973,-0.280445184912378,0.317507452281536,1.80639901843437,1.77115598211166,-1.34060056981351,1.3057557379061,0.487608488496588,0.696324073833576,0.127772715753093,0.29051127458892,0.698396133675454,-1.63887491674546,0.460021506170741,1.69922263914315,0.0855869278972971,0.210286195117191,1.00740916329639,-0.992348847384709,1.23486808048355,-2.15364375037196,1.08415774658663,0.277637369287286,-1.49781573375165,0.580786011919843,1.76442251650691,1.29358554325389,0.867808348785814,-1.17716951893986,-0.171827197836999,-0.0982643396678776,-0.24122575443239,1.47971878885672,-0.113904302379604,1.29245944889517,0.0859401589446365,1.25970340843349,-0.0177674549067765,-1.46205577306968,-0.498584776684584,-0.332401147238429,-0.434686700025139,0.316060979552833,-0.729906300833262,0.277745606625198,0.573441247571026,0.151140081558392,-0.842833087140125,0.0684570835600199,0.631626954924376,0.514514708860518,-1.04065945354829,0.30485943281629,0.00725614658330592,-0.942831137617292,-0.0384770528342828,0.816973657711356,0.673837067624388,-1.14760662292299,0.938652547942316,1.78448169112689,1.43288473722821,-0.346284318161697,0.788271744330981,1.33518039690539,0.725518512677301,-0.1925191628902,0.0166264895434292,0.909223359248718,0.509499538662313,0.904794696455874,0.565858174771394,1.26370680548506,0.551393467458114,0.0789699808488802,-0.791054475181272,1.08517609033958,0.983400124763608,-1.41834550084369,0.575323988508098,0.788948894420238,1.06374795776047,0.238226623191118,2.50095344624628,-1.76140611320515,0.677043485355031,-0.56323049166315,1.20693984366761,-0.308899417606656,0.165804564947857,0.252296416721837,0.0405174901642964,0.961267982904227,-0.581502196689075,1.43683001982494,0.896513325873175,2.31638695589621,-1.11139382230147,-1.57210543746415,-0.265518758900923,0.560099452407689,0.283423875322042,0.683086003105154,0.39092636188841,0.677787279497292,-0.655335251861351,0.13055023181482,0.0814874847180075,1.04714584517143,0.951763508323722,0.331082432753721,0.273348912070668,-0.799417043928527,0.967401926337136,0.650761852481112,-0.0477932004266767,-1.24544821898032,0.143091231795962,1.89739523449658,1.10240037588629,-0.626118528407001,0.325233981457864,0.178271999607359,0.771929214602791,0.829106835304937,0.200617905781005,1.08352942006084,0.718106052674507,0.0273263351116949,1.0061685648369,0.874666683030043,-0.572264812590099,0.353200358971983,0.535039816481814,-0.657002641188503,2.09818092754679,1.29288003110986,1.09860778088358,0.148827085979162,0.252164791350485,0.716052451689054,0.583468987258738,0.511039989163429,-0.469692336652323,0.222117802480743,0.481928345742376,0.130751616955027,0.809417963964097,0.764882241795283,1.21904176596224,1.09947314122712,-0.516514147402918,0.463327904459696,0.886049662309161,0.35984506493837,0.921905160873422,0.944659607012377,1.4788336714647,0.858858219723016,-1.28217102745514,-1.18558728636499,2.19539346815705,1.35627461194691,-0.543539989936872,0.80087026045663,-0.811548513646901,0.901059944146778,0.600160798456181,0.916153301930762,0.844067363176335,0.502259264199545,0.161035454633777,-1.71669984218223,-1.52140124442412,1.30353339630202,-0.443090458900906,1.14603981341432,1.69508246770791,0.00260438414978686,0.875059461463696,1.24379818130974,0.0412754016695384,1.7437534197906,-1.16382495107951,1.16025015683576,-0.0143054022211109,-0.627411890088352,-0.826768925438695,2.13880090862136,0.392586539991405,1.11701059445323,-0.897370156168302,0.0868020074462655,0.454045390349519,0.76293332557516,1.85146178218615,-0.0949918334799378,0.702506582502771,0.714876897658485,1.33072142863219,1.99707090045611,1.12943778829207,-0.165640465138377,-0.232911899998109,-0.0413227334098994,0.631519824823903,0.513497381184261,0.242778856327603,0.609173917148758,0.716990155558527,0.275784869772138,0.165154057538523,-0.414919984224979,1.7460904317848,0.871807298660949,0.831939491540207,-0.173439950863434,1.23978691907971,0.197046987093192,-0.461422927199948,0.137288974862229,-0.256993876377938,-1.57926052354437,0.671661962828605,0.79378686969555,-0.261107987690301,1.32089430605583,0.361432411799644,-3.37868366181337,0.237541582509928,1.39376210745909,0.837073224201384,0.430651884331814,0.380529811188411,0.342189746330573,0.260918560460976,0.179408113690081,0.488225604285173,1.34416165902472,-0.577598322892355,0.70949558688127,-0.286528454002806,0.723973423047484,-0.295291867936765,-0.657612807770042,1.00278345468275,1.55818427316739,1.17976046501593,-1.73188422194793,0.00264376748322483,1.12620597172061,0.845877175165339,0.535982316735214,1.08421226501965,-0.740188825946881,1.42388975498707,0.597152654203101,0.21240984483633,0.1060815059306,-1.78028620061714,0.852343922285927,2.37121807549168,2.70295927176704,1.38146983559157,0.9746098795049,2.11351727422076,0.998766521128087,-0.405189982904316,2.02089414866929
