"","Acc","TP","TN","FP","FN","OOB"
"149","1","1","1","0","0","0.026352380952381"
"150","1","1","1","0","0","0.0152571428571429"
"151","1","1","1","0","0","0.106954761904762"
"152","1","1","1","0","0","0.197390476190476"
"153","1","1","1","0","0","0.0699333333333333"
"154","1","1","1","0","0","0.0253333333333333"
"155","1","1","1","0","0","0.0268571428571429"
"156","1","1","1","0","0","0.175333333333333"
"157","1","1","1","0","0","0.130178571428571"
"158","1","1","1","0","0","0.0658714285714286"
"159","1","1","1","0","0","0.227392857142857"
"160","1","1","1","0","0","0.119157142857143"
"161","1","1","1","0","0","0.0590714285714286"
"162","1","1","1","0","0","0.130071428571429"
"163","1","1","1","0","0","0.0347595238095238"
"164","1","1","1","0","0","0.0315333333333333"
"165","1","1","1","0","0","0.22727380952381"
"166","1","1","1","0","0","0.149004761904762"
"167","1","1","1","0","0","0.182502380952381"
"168","1","1","1","0","0","0.131869047619048"
"169","1","1","1","0","0","0.00879761904761905"
"170","1","1","1","0","0","0.155038095238095"
"171","1","1","1","0","0","0.0938285714285714"
"172","1","1","1","0","0","0.179114285714286"
"173","1","1","1","0","0","0.237804761904762"
"174","1","1","1","0","0","0.15272619047619"
"175","1","1","1","0","0","0.0724428571428571"
"176","1","1","1","0","0","0.0385071428571429"
"177","1","1","1","0","0","0.229988095238095"
"178","1","1","1","0","0","0.0196071428571429"
"179","1","1","1","0","0","0.258978571428571"
"180","1","1","1","0","0","0.0547928571428571"
"181","1","1","1","0","0","0.264509523809524"
"182","1","1","1","0","0","NaN"
"183","1","1","1","0","0","0.0530952380952381"
"184","1","1","1","0","0","0.266685714285714"
"185","1","1","1","0","0","0.114854761904762"
"186","1","1","1","0","0","0.04415"
"187","1","1","1","0","0","0.1056"
"188","1","1","1","0","0","0.294654761904762"
"189","1","1","1","0","0","0.127633333333333"
"190","1","1","1","0","0","0.0204404761904762"
"191","1","1","1","0","0","0.14142380952381"
"192","1","1","1","0","0","0.217392857142857"
"193","1","1","1","0","0","0.112592857142857"
"194","1","1","1","0","0","0.0258214285714286"
"195","1","1","1","0","0","0.182264285714286"
"196","1","1","1","0","0","0.0316619047619048"
"197","1","1","1","0","0","0.01415"
"198","1","1","1","0","0","0.0876666666666667"
"199","1","1","1","0","0","0.128185714285714"
"200","1","1","1","0","0","0.0369785714285714"
"201","1","1","1","0","0","0.137688095238095"
"202","1","1","1","0","0","0.0940833333333333"
"203","1","1","1","0","0","0.123309523809524"
"204","1","1","1","0","0","0.0797166666666667"
"205","1","1","1","0","0","0.0687047619047619"
"206","1","1","1","0","0","0.164480952380952"
"207","1","1","1","0","0","0.220692857142857"
"208","1","1","1","0","0","0.0973809523809524"
"209","1","1","1","0","0","0.0267380952380952"
"210","1","1","1","0","0","0.02725"
"211","1","1","1","0","0","0.1515"
"212","1","1","1","0","0","0.143214285714286"
"213","1","1","1","0","0","0.259835714285714"
"214","1","1","1","0","0","0.134580952380952"
"215","1","1","1","0","0","0.197083333333333"
"216","1","1","1","0","0","0.226466666666667"
"217","1","1","1","0","0","0.0794880952380952"
"218","1","1","1","0","0","0.140716666666667"
"219","1","1","1","0","0","0.135238095238095"
"220","1","1","1","0","0","0.0186952380952381"
"221","1","1","1","0","0","0.113702380952381"
"222","1","1","1","0","0","0.0275785714285714"
"223","1","1","1","0","0","0.200142857142857"
"224","1","1","1","0","0","0.137690476190476"
"225","1","1","1","0","0","0.0633880952380952"
"226","1","1","1","0","0","0.306261904761905"
"227","1","1","1","0","0","0.0569880952380952"
"228","1","1","1","0","0","0.07115"
"229","0.5","1","0","0","1","0.270238095238095"
"230","1","1","1","0","0","0.123435714285714"
"231","1","1","1","0","0","0.0496166666666667"
"232","1","1","1","0","0","0.0302928571428571"
"233","1","1","1","0","0","0.0209047619047619"
"234","1","1","1","0","0","0.32967380952381"
"235","1","1","1","0","0","0.0424285714285714"
"236","1","1","1","0","0","0.14102380952381"
"237","1","1","1","0","0","0.0163809523809524"
"238","1","1","1","0","0","0.0547571428571429"
"239","1","1","1","0","0","0.148490476190476"
"240","1","1","1","0","0","0.135419047619048"
"241","1","1","1","0","0","0.263702380952381"
"242","1","1","1","0","0","0.185307142857143"
"243","1","1","1","0","0","0.129154761904762"
"244","1","1","1","0","0","0.0334166666666667"
"245","1","1","1","0","0","0.0722166666666667"
"246","1","1","1","0","0","0.213538095238095"
"247","1","1","1","0","0","0.0448595238095238"
"248","1","1","1","0","0","0.026452380952381"
"249","1","1","1","0","0","0.130357142857143"
"250","1","1","1","0","0","0.0268904761904762"
"251","1","1","1","0","0","0.148547619047619"
"252","1","1","1","0","0","0.130071428571429"
"253","1","1","1","0","0","0.0473690476190476"
"254","1","1","1","0","0","0.154440476190476"
"255","1","1","1","0","0","0.138857142857143"
"256","1","1","1","0","0","0.159988095238095"
"257","1","1","1","0","0","0.121735714285714"
"258","1","1","1","0","0","0.254092857142857"
"259","1","1","1","0","0","0.0720452380952381"
"260","1","1","1","0","0","0.140352380952381"
"261","1","1","1","0","0","0.127007142857143"
"262","1","1","1","0","0","0.0382285714285714"
"263","1","1","1","0","0","0.255121428571429"
"264","1","1","1","0","0","0.0843857142857143"
"265","1","1","1","0","0","0.0147857142857143"
"266","1","1","1","0","0","0.145452380952381"
"267","1","1","1","0","0","0.118121428571429"
"268","1","1","1","0","0","0.0895833333333333"
"269","1","1","1","0","0","0.0464714285714286"
"270","1","1","1","0","0","0.145964285714286"
"271","1","1","1","0","0","0.140402380952381"
