row ID;LPC 15:0;LPC 16:0;LPC 16:1;LPC 18:0;LPC 18:1;LPC 18:2;LPC 18:3;LPC 20:3;LPC 20:4;LPC 20:5;LPC 22:4;LPC 22:5;LPC 22:6;"Cer 18:1;O2/16:0";"Cer 18:1;O2/18:0";"Cer 18:1;O2/20:0";"Cer 18:1;O2/22:0";"Cer 18:1;O2/23:0";"Cer 18:1;O2/24:0";"Cer 18:1;O2/24:1";"Cer 18:1;O2/26:0";"HexCer 18:1;O2/16:0";"HexCer 18:1;O2/22:0";"HexCer 18:1;O2/23:0";"HexCer 18:1;O2/24:0";"HexCer 18:1;O2/24:1";PE 32:1;PE 34:1;PE 34:2;PE 34:3;PE 36:1;PE 36:2;PE 36:3;PE 36:4;PE 36:5;PE 38:1;PE 38:2;PE 38:3;PE 38:4;PE 38:5;PE 38:6;PE 40:4;PE 40:5;PE 40:6;PE P-16:0/18:1;PE P-16:0/18:2;PE P-16:0/20:3;PE P-16:0/20:4;PE P-16:0/20:5;PE P-16:0/22:4;PE P-16:0/22:5;PE P-16:0/22:6;PE P-18:0/16:0;PE P-18:0/18:1;PE P-18:0/18:2;PE P-18:0/20:3;PE P-18:0/20:4;PE P-18:0/20:5;PE P-18:0/22:4;PE P-18:0/22:5;PE P-18:0/22:6;PE P-18:1/16:0;PE P-18:1/18:1;PE P-18:1/18:2;PE P-18:1/20:3;PE P-18:1/20:4;PE P-18:1/20:5;PE P-18:1/22:5;PE P-18:1/22:6;PI 34:1;PI 34:2;PI 36:1;PI 36:2;PI 36:3;PI 36:4;PI 38:2;PI 38:3;PI 38:4;PI 38:5;PI 38:6;PI 40:4;PI 40:5;PI 40:6;PC O-32:0;PC O-32:1;PC O-34:1;PC O-34:2;PC O-34:3;PC O-36:2;PC O-36:3;PC O-36:4;PC O-36:5;PC O-38:4;PC O-38:5;PC O-38:6;PC O-40:5;PC O-40:6;PC 30:0;PC 32:0;PC 32:1;PC 32:2;PC 34:1;PC 34:2;PC 34:3;PC 36:1;PC 36:2;PC 36:3;PC 36:4;PC 36:5;PC 38:3;PC 38:4;PC 38:5;PC 38:6;PC 38:7;PC 40:4;PC 40:5;PC 40:6;PC 40:7;"SM 32:1;O2";"SM 32:2;O2";"SM 33:1;O2";"SM 34:1;O2";"SM 34:2;O2";"SM 35:1;O2";"SM 36:1;O2";"SM 36:2;O2";"SM 37:1;O2";"SM 38:1;O2";"SM 38:2;O2";"SM 39:1;O2";"SM 39:2;O2";"SM 40:1;O2";"SM 40:2;O2";"SM 41:1;O2";"SM 41:2;O2";"SM 42:1;O2";"SM 42:2;O2";"SM 43:1;O2";"SM 43:2;O2";DG 32:0;DG 32:1;DG 32:2;DG 34:1;DG 34:2;DG 34:3;DG 36:2;DG 36:3;DG 36:4;DG 38:5;DG 38:6;TG 42:0;TG 42:1;TG 42:2;TG 44:0;TG 44:1;TG 44:2;TG 46:0;TG 46:1;TG 46:2;TG 48:0;TG 48:1;TG 48:2;TG 48:3;TG 49:1;TG 49:2;TG 49:3;TG 50:1;TG 50:2;TG 50:3;TG 50:4;TG 50:5;TG 51:1;TG 51:2;TG 51:3;TG 51:4;TG 52:2;TG 52:3;TG 52:4;TG 52:5;TG 52:6;TG 53:2;TG 53:3;TG 53:4;TG 54:2;TG 54:3;TG 54:4;TG 54:5;TG 54:6;TG 54:7;TG 56:4;TG 56:5;TG 56:6;TG 56:7;TG 56:8;TG 58:7;TG 58:8;CE 14:0;CE 14:1;CE 15:0;CE 15:1;CE 16:0;CE 16:1;CE 18:1;CE 18:2;CE 18:3;CE 20:3;CE 20:4;CE 20:5;CE 22:4;CE 22:5;CE 22:6;FC
K 1;0.55227962;47.3794751666667;2.01185639666667;14.88302375;13.8168521;17.4674954333333;0.43695927;1.31202607;2.84378639666667;0.27877945;0.229747316666667;0.238927146666667;0.81523381;0.314629276666667;0.117698706666667;0.185010073333333;1.14225221;0.61697281;2.65372887333333;2.66676546666667;0.07515964;0.9625486;0.971131065;0.5605136;1.329888255;1.761009685;0.10715;1.12886123333333;2.5683459;0.1463824;0.616478;3.7120037;1.208743;1.21847851;0.1011943;0.2053033;0.3171572;1.2285544;6.83111863333333;2.2939488;4.3947561;0.1585679;0.482389;2.87826826666667;0.502336026666667;1.10440931;0.124882813333333;2.2938164;0.114792336666667;0.25860552;0.5401718;2.30723664333333;0.0367786;0.4161774;1.51326601666667;0.186010996666667;2.67607576666667;0.2146809;0.0764078;0.192439696666667;1.31098282666667;0.221931;0.595913813333333;1.2985523;0.0963961;2.46851837666667;0.1371368;0.178349573333333;1.28613027333333;5.02381403333333;5.3596538;5.16954093333333;17.529387;3.53969366666667;2.89370586666667;0.4284947;5.9113086;22.7855946666667;1.82129613333333;0.7088178;0.2918093;0.7012386;1.6683714;2.0336841;1.9780756;5.0216146;5.9954588;7.3600822;2.2214957;4.7019225;8.7368795;6.0714832;4.47724306666667;10.8646274233333;3.10225315;1.8459818;1.5784913;3.7613863;17.5540074;24.0075876;7.200312;317.722734966667;612.37098;25.8152672;36.7146426666667;298.293841766667;188.679122633333;176.809698933333;16.4433382;43.8217942;82.7101910333333;39.9796985333333;68.085356;0.9502548;2.315514;6.2776639;21.3427345;5.5526883;8.973366;0.3289521;6.4333605;143.398188;16.9674377;3.34283880766667;25.5998257;11.6772081;1.5998542;11.98934195;8.3508697;4.4094962;0.8982818;29.612959;24.6536603;11.2401864;12.573749;20.2850768;93.588893;0.1293406;2.2815159;0.237646333333333;1.97473466666667;0.191300466666667;7.60939573333333;7.5019267;1.6966401;12.5633120333333;13.9416357666667;5.81948193333333;0.849164;0.2582368;0;0.0511671666666666;0.0775182;1.50292283333333;1.71016407786667;0.8298698;2.98674256666667;10.8256448666667;7.62856656666667;5.0730567;41.1919569666667;46.3303092;19.5566321;3.1855959;10.8654198666667;4.03194363333333;102.532365066667;183.3819437;93.62025717;38.9965457966667;7.158204;10.2727588333333;30.6967681666667;23.4958535;12.817147;412.569128133333;512.764395333333;232.768486633333;61.8851094;12.3985147;36.9101332;46.51793297;25.3862126283333;30.9992482;132.7808732;150.5234085;109.784755866667;54.7982984;16.1191352;9.6915271;15.7848528;24.127451;24.6480912;12.6421344;4.2367823;5.3005715;41.5267092156278;0.496397952603579;15.0653842727905;0.0782160651920838;703.415614126653;168.234490546743;827.338566855188;2131.81776142909;62.1157167664515;16.1839351949025;154.025005353099;12.987540730042;0.173663237146799;0.14957812900251;10.9626609817158;1401.400948
K 2;0.52613972;30.7262420666667;1.01891169666667;12.87798835;12.7520676;17.8140947333333;0.41607437;0.94329207;2.32211189666667;0.35267195;0.325097516666667;0.351376846666667;1.28589691;0.189557376666667;0.0444792066666667;0.0775728733333333;0.77504151;0.49513261;1.61624217333333;1.05428356666667;0.04909844;0.8436687;0.962992365;0.6584603;1.197808355;0.986044285;0.0207856;0.389511833333333;0.958167;0.0568028;0.2718651;1.7319679;0.6100771;0.55538871;0.0682192;0.2297637;0.1564603;0.5568194;4.22756033333333;1.7334234;3.7309655;0.1024216;0.3696977;2.06993056666667;0.445634126666667;1.06188871;0.232802913333333;2.3643705;0.266898836666667;0.23246632;0.6566189;2.33294664333333;0.0409773;0.4702253;2.00364171666667;0.270120096666667;3.74179546666667;0.5944549;0.1347592;0.401444796666667;2.21417412666667;0.1684983;0.449296213333333;0.8943052;0.1197561;2.11478267666667;0.2571026;0.328141473333333;1.30387567333333;1.41775103333333;1.1201229;2.19453163333333;6.2842272;1.37914466666667;1.15232636666667;0.2660951;3.6718788;17.6036121666667;1.22632083333333;0.3171043;0.1880678;0.498937;0.9746372;1.6368782;2.0003721;4.2231273;6.1480667;7.238146;2.6766293;4.4852113;8.0567841;5.3625248;4.67404206666667;8.64323032333333;3.58864565;1.7175244;2.0627551;1.9173232;10.3246497;7.8953964;3.1046168;167.986786066667;408.7364981;13.8472299;26.6711144666667;245.685960366667;113.660920933333;105.118426933333;13.8145386;23.1619027;58.3734431333333;35.2034114333333;73.6177964;1.211715;1.5819575;6.0936258;21.7978476;6.1282072;12.4467017;0.7345444;7.3463457;94.743001;13.3147208;3.55828250766667;16.9396108;7.0449828;1.5553463;11.38811245;5.0335226;7.1523937;1.0253255;26.0149348;21.8307621;12.9016331;11.4553455;14.8956916;48.0193656;1.0208979;3.3864802;0;0.137833966666667;0.0117643666666667;1.59981863333333;1.2885809;0.2176156;3.45508643333333;3.33366076666667;0.986881933333333;0.0400009;0.068066;0;0.403388566666667;0.00288479;0.0126136333333333;0.317895877866667;0.4452493;0;0.121734166666667;1.37781216666667;0;5.55221576666667;5.2320758;2.4287643;1.8855961;2.40055016666667;1.41807813333333;16.3729412666667;22.9578153;33.65876487;9.43034569666667;1.0638081;1.93834723333333;7.62239176666667;6.5437616;6.5923478;106.692899333333;113.232486233333;39.9027232333333;10.5439484;2.1296368;12.789563;14.76120527;7.21797792833333;10.0312889;48.9052124;40.3905586;24.7152981666667;12.0113872;3.9363286;2.6720809;5.081897;9.0208185;10.5778064;5.6008195;1.5411849;3.1299335;36.9677675216224;0.452991052716428;16.9804705636743;0.471590531625922;406.948877044189;70.5335296069041;454.71113514174;1567.39563426897;34.5107919938833;8.68993403298351;83.8477827774346;14.5844387867647;0.111548953146559;0.247901839233567;11.1255433859359;1074.398613
K 3;0.34371272;36.7020284666667;1.00947869666667;13.80833555;18.5589807;27.1708591333333;0.30403987;1.63067747;4.01111759666667;0.30255175;0.430243816666667;0.496853046666667;1.63547451;0.195336876666667;0.0381153066666667;0.0870182733333333;1.04689681;0.37216741;2.06541617333333;0.673631666666667;0.05314514;0.763618;1.278493265;0.4814768;1.281087255;0.806781885;0.0122466;0.267334333333333;0.6502744;0.0239139;0.2618402;1.1789369;0.4661588;0.48857381;0.0315103;0.1408765;0.1635068;0.2904298;2.87699293333333;1.0666023;1.8691751;0.1246437;0.204013;1.10499866666667;0.409924126666667;0.79568771;0.149902813333333;2.0806232;0.146843536666667;0.24490792;0.5209364;1.79900424333333;0.0152571;0.5427613;1.84267001666667;0.298447196666667;3.44876256666667;0.3614533;0.1682545;0.415207896666667;1.79059482666667;0.1309822;0.498747113333333;0.748078;0.125854;1.69010997666667;0.1775601;0.200271073333333;1.07780337333333;2.05299343333333;1.403944;2.77983463333333;6.8996653;1.65677056666667;1.62549726666667;0.1119358;4.1194137;22.7076478666667;1.32799313333333;0.3144236;0.232135;0.6157524;0.9828533;1.1767728;1.4296936;3.5942374;3.9282718;5.1736647;2.0199683;3.2697361;7.164561;5.3612453;4.77866296666667;8.97896272333333;3.01044775;1.5097511;1.5377426;0.6444458;8.3634404;4.6517836;1.124309;182.207525066667;327.8780598;7.4658617;25.6346799666667;193.147826766667;111.717547033333;108.013956833333;8.9709227;21.3462545;57.2206167333333;33.0604284333333;54.8713346;0.5865407;1.6726271;5.5389374;15.3532291;4.6891201;8.0763836;0.2617978;4.843228;93.0426113;13.0908241;2.05256810766667;13.1652909;5.61887;0.8206901;8.62611695;4.993676;4.3865587;0.4854464;26.3576585;21.7685783;8.4465685;7.7359742;16.1742816;41.221774;0.2011327;1.2813051;0.286286733333333;0;0;1.56770973333333;0.9832775;0;4.20858873333333;3.68232896666667;1.31663083333333;0.0392459;0.0555693;0;0.236479766666667;0.000646554;0.258763133333333;0.121598877866667;0.4189118;0;0.155168466666667;1.12626876666667;0;4.71002776666667;3.7975657;1.8499265;1.6892012;2.03353276666667;1.22788663333333;15.1935980666667;18.0474419;26.87268357;8.41578699666667;0.6861809;1.71497673333333;6.63533306666667;6.3379565;6.2840974;129.297388133333;140.432244533333;46.1561399333333;9.1333098;1.8147392;17.7229178;20.33800107;9.11036032833333;15.0710313;79.8353756;70.5028675;37.0808408666667;13.8184711;2.918187;4.0942781;6.5223217;10.0106605;8.3506014;3.2190114;1.3649346;1.8478992;17.0119657023561;0.0710856843462841;8.63460027835769;0.0472554132712456;389.985387091162;45.3782820013968;565.535980275101;1297.87150830753;23.3812293237955;6.73705382308846;92.0892652666255;9.9919943802521;0.0585166176735257;0.145154183103643;8.77262555322098;851.0343552
K 4;0.20726682;32.5970328666667;0.673463796666667;16.11997635;9.1380425;18.1346594333333;0.25360837;0.82815617;3.03454549666667;0.79816525;0.391246516666667;0.359147346666667;1.65850821;0.141525976666667;0.0368507066666667;0.0658585733333333;0.53889961;0.28653391;1.21283077333333;0.993002366666667;0.02749344;0.7327776;0.820207865;0.3646841;0.922963555;0.872682685;0.0093568;0.207352033333333;0.8159002;0.0308415;0.313764;1.7535033;0.5517869;0.55398251;0.0815114;0.3887928;0.2519444;0.426038;3.97199893333333;1.3824389;3.8849724;0.0833055;0.3405198;3.30716576666667;0.472025826666667;1.70439431;0.167932813333333;4.7367173;1.11907223666667;0.12510552;0.6846655;4.17041684333333;0.0391157;0.5522438;2.52733911666667;0.269526696666667;6.49332616666667;1.8467319;0.1047486;0.503062496666667;4.17593162666667;0.1832974;0.500581413333333;1.3518865;0.1327432;3.79606497666667;1.0613372;0.241657273333333;2.75316557333333;1.05986313333333;1.4691363;1.90820033333333;7.5480011;1.47462556666667;1.63995876666667;0.1892916;2.3902785;18.5429838666667;0.991854233333333;0.4735382;0.1796039;0.5943463;1.4185548;0.8965652;1.8318733;3.4516386;5.145424;6.2240252;1.933425;3.4779151;7.6835177;8.2246505;3.42670796666667;9.77321482333333;5.53544875;1.4029938;2.5141125;1.2041469;9.4299917;4.3429847;2.2605505;111.766274366667;423.2687632;9.0898627;27.3334924666667;278.339027366667;92.5791762333333;132.195005633333;29.9991874;27.1364011;89.6996630333333;48.6135595333333;103.0641967;1.8020107;1.7638062;8.103521;41.1579641;5.5183853;6.4185826;0.7649591;3.8641593;100.9092487;14.5169505;2.02342340766667;16.1938535;9.8766036;0.7091755;6.16857035;6.2237925;3.0177537;0.4945708;25.1242825;21.1229721;8.93979;9.3187088;16.8063751;74.8193257;0.1670875;1.4805978;0;0;0;1.00056883333333;1.2755351;0.1351691;2.34670953333333;4.91011416666667;2.64094263333333;0.1715408;0.2434539;0.0364524333333333;0.269884066666667;0;0.0570599333333333;0.0761513778666667;0.5064182;0;0.911754766666667;1.93213906666667;0;4.75309296666667;5.2171663;3.2792677;1.9598701;1.38941386666667;1.15676713333333;8.84020616666667;12.8314051;30.07804847;11.8399393966667;1.7905184;0.744123633333333;3.27030936666667;4.1035472;6.1444046;73.6809939333333;140.092511833333;82.6065257333333;20.7817919;4.1779014;7.8520604;16.56554497;11.8217773283333;10.8737497;55.0219237;82.2963142;68.6186682666667;38.0519823;14.0209017;4.3133469;8.4228153;17.1695027;27.2170819;22.2731705;4.5267596;10.087646;28.9915026841634;0;6.22909018789144;0.0481783469150175;412.021272268615;44.8215866257608;286.243594714425;1524.14167112843;37.5027164165565;3.8664952023988;121.177869960881;34.1897330357143;0.086956326114344;0.398046467544444;16.0822680271805;965.7906532
K 5;0.46152682;43.7102679666667;1.23113829666667;13.81096415;10.5248478;11.9554764333333;0.16452277;1.04695687;3.43476959666667;0.28328775;0.328127016666667;0.274707946666667;1.36354641;0.225151176666667;0.123963906666667;0.152373873333333;1.57433891;1.03570461;2.77679097333333;2.35482836666667;0.05677214;0.5380905;0.541183565;0.4423268;0.747907855;0.675776385;0.0663787;0.864831033333333;1.9299546;0.0796087;0.5608164;3.3492957;0.8512552;1.46377591;0.0829808;0.2281755;0.1949406;1.0720176;11.0415013333333;2.8059469;8.9886725;0.2176219;0.8251953;6.86210506666667;0.469935226666667;1.22640371;0.265849113333333;3.7306226;0.234908736666667;0.19560202;0.8114584;3.59518064333333;0.0482537;0.6852867;2.05736771666667;0.451769396666667;6.46185656666667;0.4768333;0.1582276;0.574066696666667;3.07380132666667;0.1478937;0.416583713333333;0.7651052;0.1942903;2.81473147666667;0.2004073;0.183808973333333;1.75680997333333;2.92641433333333;2.2516463;2.51290223333333;8.657191;1.50153636666667;2.66239766666667;0.2081645;5.0946365;35.4058013666667;1.35199323333333;0.4776657;0.3807866;0.9124679;1.6617479;1.0259754;1.1748758;2.7841162;3.8016725;4.1265048;1.2828639;2.4213881;8.0602437;6.7567364;3.95470306666667;9.62586542333333;3.85417055;1.2029315;1.7086235;1.8495926;10.6706375;13.8684677;3.2870684;274.555878266667;606.8797996;14.2443436;27.7469806666667;252.333622066667;132.016431633333;241.042394433333;20.0758284;30.681799;111.933229833333;47.0645742333333;136.4443969;1.78948;1.8899065;7.3197406;35.6341466;6.872768;11.4999796;0.3389172;6.1170287;96.2327912;14.7139726;2.98617820766667;23.2090172;11.2488473;1.9179954;11.62206435;5.0697831;6.7671167;1.1638616;28.0696503;24.0581361;14.2041324;11.3102629;17.2205274;56.6209067;0.6939183;3.136386;0;0.958417966666667;0;8.89640393333333;6.2551219;1.1942713;16.4691072333333;15.3903042666667;5.03092333333333;1.3621437;0.4363681;0;0.0936549666666666;0;0.457559333333333;0.265964277866667;0.6643764;2.02109286666667;5.46264796666667;3.79570526666667;5.4693774;33.6429354666667;28.1568572;9.2006129;4.2869586;9.54434596666667;2.93154993333333;161.160439466667;194.372598;68.52468507;24.6195355966667;3.6001189;19.4421717333333;40.2310680666667;24.1428208;12.183664;750.364950433333;716.720977833333;236.556506233333;42.7122698;7.5339657;72.5155976;73.77274317;28.5682994283333;49.111751;176.1883531;153.8493032;96.9933706666667;45.4267493;12.5838308;9.2796357;25.2611636;39.5765144;46.4866006;20.0362026;6.2716982;8.5215169;33.9458608708619;0.221723843301628;14.690406263048;0;605.63075282707;111.352411827796;712.518580121491;1911.85409945726;41.8298588238343;10.1874777361319;201.214840961499;19.0891334558824;0.258628202051713;0.487832906398894;20.3756523537038;1333.788204
K 6;0.47194192;37.8991793666667;1.51650149666667;13.56727955;11.5795627;14.1249447333333;0.26771077;1.00617247;3.89980419666667;0.40759395;0.439840816666667;0.355153946666667;1.05448501;0.186734576666667;0.0634310066666667;0.0903288733333333;0.92543131;0.71756221;1.83762937333333;1.59111726666667;0.04378354;0.6912196;0.603752265;0.4917079;0.819201455;0.796704285;0.0541508;0.591621933333333;1.2202616;0.079655;0.3776235;2.275566;0.5907445;1.13305111;0.1133581;0.3148215;0.1912258;0.7789096;8.66335543333333;2.6847544;5.8083699;0.2570521;0.7550582;3.64566456666667;0.646665426666667;1.61178231;0.352251113333333;7.0201512;0.553690536666667;0.41480712;1.6909934;4.04458414333333;0.0566822;0.6449825;2.18314511666667;0.424734696666667;8.59749956666667;0.7697559;0.1542441;0.720412496666667;2.71663022666667;0.1734015;0.556114113333333;1.0686719;0.2628329;5.09468257666667;0.3444524;0.378495473333333;1.85206047333333;2.50568033333333;1.4177523;2.62875283333333;6.1575639;1.13199296666667;1.98962166666667;0.2136409;3.1532427;22.8441520666667;1.44797013333333;0.3739635;0.2925496;1.0620384;1.4579031;1.0430287;1.5926205;2.9935825;6.6214113;5.4280648;1.824009;3.6815433;11.9520639;8.283461;5.30379556666667;11.4699141233333;4.75134005;1.5406247;1.874121;1.5349993;8.8339644;12.5978717;2.1535116;199.692613866667;404.0228972;12.8308228;27.8754522666667;213.806646666667;106.185693033333;192.892308033333;19.8301208;24.8723154;104.595822833333;49.2788996333333;76.1214166;1.3526637;2.4096281;8.3658339;22.2110013;4.6893015;9.7922657;0.7798839;5.6486132;93.3011237;12.2388597;3.36920090766667;20.5080424;10.6717942;1.8203343;7.29158095;5.6576913;5.9197528;1.1898375;21.248273;20.6636064;11.9701038;11.7357386;12.4860333;47.1832531;0.6457948;3.2061004;0;0.444025166666667;0.0247256666666667;3.67543973333333;2.6665706;0.4063966;5.48747333333333;5.50992816666667;2.04903603333333;0.3927487;0.0841615;0.0450738333333333;0.270146466666667;0.0276926;0.443273933333333;0.123229177866667;0.4245607;0.869966966666667;2.76576906666667;2.48806856666667;1.8305651;10.3639170666667;13.107303;5.4102725;1.3441864;4.39060666666667;1.82683163333333;45.0430674666667;72.5829481;34.46739417;12.6787277966667;2.1032998;5.89334453333333;15.5440511666667;10.3484547;6.6920313;207.900436133333;211.761953233333;78.5055335333333;18.8091344;4.59237;24.3795841;25.99364677;12.1333888283333;20.3128265;72.7231913;67.6919649;44.7813258666667;22.313779;7.015711;4.8022336;12.7903075;21.0074278;18.9962878;7.9653296;3.2555011;4.0634305;40.0142260662094;1.45794728357246;16.9771858037578;0.192597982149787;414.980887613083;140.630433677542;465.280507226644;1290.1356147904;37.4171454267424;5.20930367316342;161.027829843525;17.8826207983193;0.247236306917032;0.330193350069163;10.8085703652376;1086.064434
K 7;0.55058952;32.8743540666667;1.21054729666667;11.81503075;11.9010824;12.1670313333333;0.27065107;1.31253697;3.34019639666667;0.89960995;0.398435116666667;0.452118746666667;1.16903991;0.233793376666667;0.0849980066666667;0.123424473333333;1.04990911;0.84901241;2.35920087333333;1.74617316666667;0.05427114;1.0344377;1.135814665;0.8681492;1.510406855;1.306858785;0.0337262;0.348157833333333;0.6602072;0.0365908;0.2279447;1.1048981;0.3105405;0.64582921;0.1038526;0.1864729;0.2091891;0.5153726;5.12942483333333;1.8568916;3.420141;0.1152176;0.6186586;2.28401916666667;0.537916226666667;0.96185411;0.241506113333333;2.6761836;0.628103436666667;0.37815512;1.1495381;2.33955984333333;0.0388636;0.6119478;2.22401941666667;0.446708296666667;4.05148986666667;1.1319901;0.2455079;0.704837796666667;1.90067592666667;0.0825621;0.382433013333333;0.6673693;0.1874952;1.86073277666667;0.5957107;0.250106473333333;1.11898717333333;1.66631923333333;0.9806064;1.70985873333333;3.8526175;0.910353366666667;1.47120296666667;0.1355973;3.4769648;18.4680031666667;1.20254363333333;0.3811831;0.284855;0.8589915;1.2344624;1.4176417;1.8150448;4.0321182;4.7321846;5.2877853;1.9868976;3.5495492;9.3993384;7.1145049;6.00845846666667;10.0922136233333;4.36295125;2.0843081;2.1438828;2.360389;10.2610585;12.1073602;2.2786619;234.296443866667;332.6382573;11.5224318;31.1650060666667;181.637976466667;116.266069733333;144.010363033333;38.7140468;34.2257983;87.9689104333333;65.0306269333333;77.0950759;1.5079224;2.4038987;9.5876202;22.6311875;5.0273445;14.7779905;0.345133;8.6909262;124.7297583;9.6320321;4.62579360766667;28.1817398;8.2030581;2.4434744;15.52256465;4.9330694;9.7773303;1.2932945;33.2172468;24.7594795;16.5279537;13.4863422;18.8280495;60.687276;1.378362;3.9808198;0;0.304505466666667;0;2.48526493333333;1.4079368;0.0568595;4.40401353333333;2.90446896666667;0.317786433333333;0.2374098;0.0843486;0;0.344151866666667;0.0251976;0.170769433333333;0;0.3552564;0;0.906350066666667;1.49812316666667;0.4781904;6.67537246666667;6.5360714;2.7176583;1.0609809;3.13334086666667;1.65440033333333;25.9865787666667;35.5007061;27.76777587;7.27753849666667;1.0188806;4.24981733333333;11.6253618666667;6.9879615;5.495696;158.896210133333;113.803313333333;28.0749755333333;6.1656635;1.4976064;19.6249235;15.82779927;5.67237372833333;13.7413955;49.992228;32.8843469;18.9319585666667;9.673492;3.1164513;2.9076647;8.0168493;13.6308498;12.1606913;4.3837622;2.4376903;3.0222609;57.0802029525798;1.47759213283895;23.685321085595;0.228707411719053;524.748698286361;126.845865060361;723.082560012568;1463.45477371558;59.3649616152191;13.7831286356822;140.997364401894;40.4686926733193;0.467166506689064;0.537695245658077;10.5559677231883;1411.129951
K 8;0.35469502;27.9508277666667;0.889559496666667;8.85873695;8.1068322;8.42001153333333;0.11224957;0.94227617;2.15388489666667;0.06604455;0.490826916666667;0.194769346666667;0.52574401;0.202204276666667;0.0596559066666667;0.0814344733333333;1.00418751;0.44304021;2.42887097333333;1.06177776666667;0.03980864;0.9507999;1.098995965;0.6190192;1.334986655;1.041643285;0.1037073;1.52219403333333;2.8724043;0.1199233;0.9998291;4.463454;1.548091;1.86887201;0.0899526;0.26787;0.3474406;1.9645707;12.5285428333333;4.44924;9.0782436;0.4050128;1.5807537;5.21704256666667;0.705534826666667;1.61411411;0.317903913333333;3.9504411;0.0998665366666667;0.49470942;1.1623481;2.61717294333333;0.0503952;0.8420657;2.55892211666667;0.685824596666667;5.98078596666667;0.2527209;0.1656523;0.510062196666667;1.93371952666667;0.268255;0.632089813333333;1.2252706;0.255678;3.04925707666667;0.0901496;0.318561373333333;1.28473997333333;5.04971013333333;3.2180906;6.82717043333333;13.9016821;2.93974576666667;2.89821856666667;0.7204302;8.8201575;30.9073670666667;1.75059263333333;0.59371;0.5022576;1.0616761;1.7737294;1.8449123;2.4239622;5.366953;6.5950966;9.9337315;2.5082878;5.1271489;12.1721004;8.9214414;6.86857396666667;13.3231126233333;4.01728245;2.4806223;2.0302832;3.6097751;15.4535658;18.3095837;7.3138767;305.412104166667;664.1401947;18.793184;40.7003623666667;305.153829966667;209.288171533333;264.446002833333;10.0923969;53.422951;127.452180833333;51.8012591333333;86.8785976;0.9535637;4.4606805;11.5313377;25.5612278;6.3934642;9.1460756;0.1909442;5.7943587;121.0207488;14.5523397;2.88161290766667;22.598532;9.33065;1.3491722;13.29814205;7.2272886;5.6910629;0.6471746;33.804793;23.6997532;14.8850832;11.622067;22.9031259;71.1254932;0.5106416;2.5901979;0.0750738333333334;0.755117266666667;0;4.96550773333333;3.7967982;0.8386839;8.11318653333333;8.29591026666666;2.54622863333333;0.432499;0.1652333;0;0.307834266666667;0.0847282;0.669305433333333;0.244175577866667;0.6390218;1.67108366666667;4.61343296666667;3.87962816666667;2.5792376;20.2639456666667;22.4628749;8.3475267;2.3873169;6.91115646666667;2.58307103333333;69.8559961666667;96.6888429;45.38537877;17.8104414966667;2.1797513;8.89671743333333;20.1845269666667;14.4413433;9.0307072;274.373478233333;297.216743033333;105.188276733333;18.6408844;4.4233699;29.714124;31.68697487;14.0410350283333;27.6661582;94.567088;86.4443381;50.2779830666667;21.1041878;5.3544246;7.6289956;14.2948877;19.4883794;17.5142271;7.8946111;4.9042208;4.5902963;52.4898030122279;1.12325624697727;19.3520553931802;0.372889251067132;709.641733776966;164.408535144168;798.564384478425;2015.81895361769;37.0878859990151;21.7417972263868;205.330360850319;6.43382712710084;0.503053632491451;1.22603786054613;12.2360191783272;1567.593575
