"","A0A075B6I0","A0A075B6K4","A0A0A0MS15","A0A0B4J1U7","A0A0B4J1Y8","A0M8Q6","A1L4H1","B9A064","O00151","O00187","O00299","O00391","O00533","O00584","O00592","O00602","O14773","O14786","O14791","O14818","O14950","O14960","O15144","O15204","O15394","O43505","O43866","O75083","O75223","O75635","O75636","O75874","O75882","O95428","O95445","O95479","O95497","O95810","O95865","O95969","O95980","P00325","P00338","P00441","P00450","P00451","P00488","P00491","P00533","P00558","P00568","P00734","P00736","P00738","P00739","P00740","P00742","P00746","P00747","P00748","P00751","P00915","P00918","P01008","P01009","P01011","P01019","P01023","P01024","P01031","P01034","P01040","P01042","P01042.2","P01137","P01344","P01591","P01780","P01782","P01833","P01834","P01859","P01860","P01861","P01871","P01876","P02042","P02144","P02452","P02461","P02533","P02538","P02545","P02549","P02647","P02649","P02652","P02654","P02655","P02656","P02671","P02675","P02679","P02730","P02741","P02743","P02745","P02746","P02747","P02748","P02749","P02750","P02753","P02760","P02763","P02765","P02766","P02768","P02774","P02775","P02786","P02787","P02788","P02790","P02792","P02794","P03950","P03951","P03952","P03973","P04003","P04004","P04040","P04070","P04075","P04083","P04114","P04179","P04180","P04196","P04217","P04259","P04264","P04275","P04278","P04406","P04746","P04792","P05062","P05089","P05090","P05106","P05107","P05109","P05120","P05121","P05154","P05155","P05156","P05160","P05164","P05362","P05451","P05452","P05543","P05546","P05556","P06276","P06312","P06396","P06681","P06702","P06727","P06732","P06733","P06744","P06748","P06753.2","P07148","P07195","P07225","P07237","P07307","P07339","P07355","P07357","P07358","P07359","P07360","P07437","P07602","P07686","P07737","P07738","P07858","P07942","P07988","P07996","P08123","P08185","P08195","P08253","P08294","P08319","P08514","P08519","P08567","P08571","P08581","P08603","P08637","P08697","P08709","P08779","P09172","P09382","P09486","P09619","P09668","P09871","P09960","P0C0L4","P0C0L5","P0DMV9","P0DOX3","P0DOX5","P0DOX7","P0DOY2","P10451.5","P10586","P10599","P10619","P10643","P10645","P10646","P10720","P10721","P10768","P10909.4","P11021","P11142","P11226","P11277","P11279","P11597","P11717","P12109","P12111","P12259","P12273","P12318","P12814","P12821","P12830","P12955","P13224","P13473","P13598","P13645","P13646","P13647","P13667","P13671","P13716","P13727","P13796","P13987","P14151","P14314","P14543","P14618.2","P14625","P14780","P14923","P15090","P15144","P15151","P15169","P15291","P15311","P15924","P16035","P16109","P16581","P17813","P17900","P17931","P17936","P18065","P18206","P18428","P18850","P19013","P19022","P19320","P19652","P19823","P19827","P20023.3","P20618","P20742","P20774","P20851","P20930","P21333","P21926","P22061","P22105","P22352","P22392.2","P22532","P22692","P22735","P22792","P22891","P22897","P23142","P23142.4","P23284","P23381","P23467","P23470","P23526","P23528","P24043","P24592","P24593","P24821","P25311","P25774","P25786","P25787","P25788","P25789","P26038","P26447","P26927","P26992","P27169","P27487","P27797","P27918","P28066","P28799","P28827","P29401","P29508","P29622","P29966","P30041","P30043","P30046","P30086","P30101","P30740","P31146","P31151","P31944","P32004","P32119","P33151","P33908","P34096","P35443","P35527","P35542","P35555","P35579","P35858","P35908","P35916.1","P36955","P36980","P37802","P37837","P37840","P39060","P40189","P40197","P40925","P43121","P43251","P43652","P45880","P46531","P47929","P48637","P48740","P48740.2","P48740.3","P49747","P49908","P49913","P50395","P51884","P52566","P54108","P55056","P55058","P55072","P55103","P55285","P55290","P56199","P58335","P60174.1","P60660","P60709","P60900","P60981","P61158","P61224","P61626","P61769","P61916","P62258","P62805","P62826","P62873","P62937","P62987","P63104","P63241","P67936","P67936.2","P68036","P68104","P68133","P68363","P68366","P68871","P69905","P78324","P78417","P80108","P80188","P80723","P81605","P98160","P99999","Q01459","Q01469","Q01518","Q02413","Q02818","Q02985","Q03167","Q03591","Q04695","Q04721","Q04756","Q05682.4","Q06033","Q06830","Q07075","Q07954","Q08188","Q08380","Q08554","Q08830","Q10588","Q12805","Q12841","Q12860","Q12884","Q12907","Q13093","Q13103","Q13201","Q13228","Q13418","Q13421","Q13449","Q13508","Q13740","Q13790","Q13822","Q13835.2","Q13867","Q14019","Q14118","Q14126","Q14247","Q14314","Q14515","Q14520","Q14533","Q14574","Q14624","Q14697","Q14956","Q15063","Q15113","Q15166","Q15485","Q15517","Q15582","Q15828","Q15848","Q15942","Q16270","Q16378","Q16610","Q16627","Q16706","Q16851","Q16853","Q4LDE5","Q5D862","Q5JXB2","Q5T749","Q5VY43","Q6EMK4","Q6KB66","Q6NUJ1","Q6UWP8","Q6UX71","Q6UXB8","Q6UXH9","Q6UY14","Q6YHK3","Q76LX8","Q7Z3B1","Q7Z3Y8","Q7Z794","Q7Z7G0","Q7Z7M0","Q86SQ4","Q86TH1","Q86U17","Q86UD1","Q86UN3","Q86UX7","Q86VB7","Q8IUL8","Q8IW75","Q8IWV2","Q8IZF2","Q8N149","Q8N1N4","Q8N6C8","Q8NBJ4","Q8NBP7","Q8TDL5","Q8WUM4","Q8WVV4.1","Q8WWY7","Q8WWZ8","Q8WZ75","Q8WZA1","Q92496","Q92520","Q92743","Q92820","Q92859","Q92954.6","Q93063","Q93070","Q96CX2","Q96IY4","Q96KG7","Q96KN2","Q96NZ9","Q96P63","Q96PD5","Q96QA5","Q96S96","Q99436","Q99497","Q99650","Q99715","Q99784","Q99969","Q99972","Q99983","Q9BS26","Q9BTY2","Q9BUN1","Q9BXN1","Q9BXR6","Q9BY67","Q9C075","Q9H1U4","Q9H4A9","Q9H8L6","Q9HBB8","Q9HBR0","Q9HC38","Q9HCU0","Q9HCY8","Q9HDC9","Q9NPH3","Q9NQ38","Q9NQ79","Q9NSC7","Q9NY15","Q9NY97","Q9NZ08","Q9NZK5","Q9NZP8","Q9NZT1","Q9P232","Q9UBQ6","Q9UBR2","Q9UBW5","Q9UGM5","Q9UHG3","Q9UJJ9","Q9UK55","Q9ULI3","Q9UM47","Q9UMX5","Q9UNW1","Q9Y490","Q9Y4L1","Q9Y5C1","Q9Y5Y7","Q9Y6R7","Q9Y6Z7"
"K_1",329.4171367,1.91267734460499,1.68859283288504,1.72781767840068,1.52750233410127,2.0017242503635,1.98670315814139,2.81280471631757,1.40967625463162,1.9772809591975,1.74017450620082,2.88757540853113,2.88961216390077,1.37731583896034,1.91615963855308,1.55308548608916,1.30299553669768,2.29140072640791,3.20405229774409,1.93135713991354,1.33807051324518,1.63347248338973,1.49692640509846,1.92250825213862,2.05644670109031,1.40412641509753,2.55185631674752,1.85686326259437,1.4684361599563,0.752321735587494,2.83629670623852,1.45170693271457,3.2961088770704,1.54773770241375,2.97575611548045,1.54920630304623,2.55025238172053,1.61359225688045,0.699345158504645,1.47537381530591,1.42123114192759,1.66105369097627,2.0400905604254,2.06313859595874,3.51889598475432,1.89438389479426,3.14503451031638,1.7715389674781,2.292637387294,2.04355820596143,1.34619154144993,3.59241934595211,3.59614065005426,3.56670941705412,2.3609199256816,2.9769242129941,3.03101934554047,2.45440035285596,3.74498791954544,2.93762979724254,4.01872884419195,2.33978475691742,1.67548181212424,3.33470613419026,4.03005519153545,3.9786325692872,3.77835056686965,3.92857173693702,3.49762746352517,3.42937831386806,2.37382597647965,0.821564770361906,3.88270696661095,3.17009470057799,1.63482488087886,2.01337332621473,2.52326454692167,2.38282023632657,2.22485708154686,1.79754059614117,2.02014066096688,2.67113192265396,2.3954923146418,1.78804324518481,3.27188661174415,2.8563519427363,2.03367929677443,1.38784949603972,1.60024456187558,1.97462041904977,2.57806181498833,2.69155826124465,1.54032191236899,2.40910542031543,3.66272121155992,3.17600865504915,3.941021501437,3.34822385061326,3.53657189463477,3.28285262807825,3.77414497776164,3.214083643353,3.56623014516928,1.61912722463124,2.38273240088028,3.50436860013561,2.67601212808312,3.22082354926292,2.43950660357867,2.7239012424041,3.06509627727592,3.53988658519049,3.56107226537553,3.11925735287428,2.77110519143081,3.85682402669495,3.79862776698267,4.36889972372883,4.21161019096624,2.89431442532468,3.12862787040333,3.45066477617924,2.13523210583302,3.89153222570267,1.82469435114686,1.77772788535828,2.21039674813491,3.08383497515149,3.60622395536219,1.47712125471966,3.71321467850165,3.7720639335376,2.58729703566881,2.77650332890107,2.08964910873493,0.832780157676373,3.13858782705363,1.94846253091605,2.75962014452688,3.33126511829867,3.67055169607572,2.0979744619572,3.1499364985425,3.49838442554772,2.53464774791141,2.15974259984458,1.90949356106124,1.73772159775976,1.91689257854432,1.8574736175183,3.56485453744905,2.06369307903,1.34998725906987,2.26934333428416,1.31709859294856,1.48960777099531,2.74091004866747,3.94112037673499,3.36510145107995,3.39955062619279,1.2593766555906,2.58140100704477,1.32653279299284,3.43760838339501,3.56890185717541,3.52044920390976,2.51849740083947,3.11105280535818,1.58405749165486,3.59608702024163,3.61676090995238,2.05431484963387,3.56606296312907,1.81131341118343,1.83762324680573,1.2135177569963,1.26134985366797,1.49049326533802,1.47712125471966,2.3934850914157,3.36216740840124,2.32534518800181,1.49665194720936,2.05967272670474,2.17014896319423,3.117398856726,3.16802353907565,2.90004383054355,2.77430219437448,1.57118860733545,1.96265325149863,1.57857107023568,1.87447076143013,1.62528191847178,2.32371108981107,2.60064449129174,1.76181067280783,2.91991096461462,1.24764312986113,3.593243274165,2.23239013909983,2.47003181565238,1.7166409144703,1.31762619913022,1.62547930551321,2.52073847260522,1.48541812230206,2.34735388368096,1.8050038722559,3.81032884700395,2.40752863285011,3.61676596982968,1.53364746279849,2.49157347618658,2.88157874616632,1.4087826736658,2.29176029814545,2.4379868876907,1.85229089609655,3.57724459008095,2.08904369754059,3.48101006640551,2.55862558644571,1.6847293889065,0.850033257689769,3.74050130869723,2.48537836983035,2.31843552553294,1.32283595753847,1.62644110944276,1.89488215450946,1.77443200394352,3.15562252264499,1.86418734310401,2.11269373297355,1.65887413764769,2.07101342887939,1.23255064482924,3.65628819429186,2.79791726995024,1.65013264398048,3.06117803363666,2.23492258668557,1.87248681915167,2.35988345367947,2.48795537652008,1.87016601269314,2.81975920512193,3.39428967137873,2.10710797379143,1.06239155643266,2.23911400279139,2.18035304985494,2.21462495455222,2.02881320929915,1.31455465918943,2.30972086610498,2.39177153279905,3.25053207144624,1.30786934329701,3.09856259445252,1.39784669325762,3.31709036917148,1.56061274244592,1.97381066394916,2.83984158789247,2.1896807694374,2.96663592980521,1.76995659022083,2.1732645838829,2.52044086314424,2.50542083469538,1.1177629538827,1.95397878136054,1.66288354589135,2.76493146569657,2.03336200045303,2.95006845326318,1.54674147079976,1.11289177609763,2.7206092075018,1.94350504370988,2.03713713952738,1.3486122555682,2.28365517399866,2.00198119532716,2.08229266236606,3.1372470623151,2.32082263269388,2.90708433825927,2.54229094560786,1.44403199075959,1.62278359230773,1.56610150696079,2.95095705304568,3.16633598252556,3.57192325816401,4.0048662537201,2.12815715671433,1.10623586022885,3.46542870755008,2.13179321468653,3.46858612376148,0.933440199624849,2.79988188634508,1.24304091104975,1.32240667305512,2.74515084566444,2.87631586186371,1.87588403453376,1.02929357225388,2.22827163214551,1.08712294641743,3.27270258508676,2.94546388438563,2.46561651501091,2.90104645842341,2.03458293392209,1.33806709121838,1.50919846024691,1.77325452962188,2.18190263712243,1.2439613667547,2.01740118999692,2.08510297352987,1.99038002506315,2.41531283286648,2.74581614808337,3.5150890370011,1.80336999809074,1.43633854347376,1.41805073540526,1.81279709869104,1.75392213353799,2.37238420339384,1.57826437243551,2.9114909497214,1.78091913622989,3.06608107344357,2.32006569269496,1.84089175763054,2.80936410616917,1.44367476064607,1.65857474984066,1.48131810042932,2.03135320797462,1.56092568649553,3.50304361309334,1.65179907288632,1.39353968109056,1.78919980794449,1.7188079120312,1.60498744697918,2.59963922660802,1.53062071103391,1.42806996911906,2.19890475411164,2.40849025037513,1.79637238671505,2.69124244128465,2.5907710243019,2.52825086781842,2.04464112888545,2.39211318509477,2.40118813814991,3.16125314730779,1.98329553015504,2.70785256124008,3.138083598669,3.54691096344577,2.13321973667498,3.51309982461809,2.88005090095561,2.25781715124359,1.79862480443101,1.86877189123344,1.93180643420399,1.95869480742842,1.33935948477145,1.36240862465045,2.37759859242035,3.32143999985566,3.64953861946262,0.968546914159406,1.56783184736939,0.785839661433283,1.64384506910168,3.33269536727051,2.61373329112232,2.31685292011047,2.48097900654298,3.01862564380803,1.48221831444209,1.83877618822701,3.56636554750619,1.46919872158712,2.54533713470433,2.73192295928311,1.76180422114544,1.60840817027993,1.81109453058942,1.42723358076353,1.5967445550166,1.46654733979902,1.62540013769103,1.58712100085943,2.04527473264132,1.91793003123836,1.33415509133281,2.13179394890653,1.24216487066626,1.8835026842259,2.88615376527441,2.55048974803473,1.65734807517203,1.9526354663651,1.01900971522014,1.62800414159809,1.63732399413389,2.52861662660888,1.98618304799429,2.1960140094952,1.24267692666476,1.89192470202322,2.00278876202011,1.60591462783825,1.47389586977284,1.38655045074034,1.3950191191785,1.44214367118651,2.89414425792667,2.82075239469473,1.38427998491859,2.00317803250723,3.24991507872193,2.34996108117287,1.67064300457093,2.44439718380594,2.61897908519087,1.32153482724376,2.38138421130584,1.76407968722784,1.96634982688761,2.31246277104262,1.75319837013221,1.14600636747912,1.60401249569328,2.98839397448162,2.30920812389026,2.15545300788949,2.86628013381308,1.49100208561393,3.31808103168475,2.22230683922888,2.12015703581714,2.69932838623788,1.811066633294,2.80255975499602,2.06878398134874,2.30456073196301,1.65447736233877,1.6724106349555,1.8351107101194,2.47377100604248,1.61756772267023,1.72452880827364,2.45382863419134,2.57312152248944,2.00694215942914,1.94971692522219,1.19299658232603,1.54085467782103,1.27842420404766,2.49054739577711,2.64046566195552,2.94328597328123,2.63308013314773,1.24027054174022,1.82245187563754,1.39733380074372,1.57157215203458,2.35579602323111,1.12509450931688,1.63947830772098,2.70477096262706,3.43549167853888,1.41011728715643,2.05980890701143,3.88918463865173,1.51551110828133,1.82879716428213,1.70325375196685,2.3455474126376,2.50010596084295,2.76604706274705,1.49504606437264,2.66550001878453,2.09553623943839,1.92746648635898,1.74892817824422,2.11313544329508,1.19746975211338,3.47657505273672,1.71940264208673,2.2540720136856,1.70814339191059,2.15037710446801,1.96971468682753,2.59774128460577,1.31229106088659,1.76575618483072,1.50372556654152,2.60569381867254,1.77637627622566,1.67251253088834,2.16513514478107,2.38823186439204,2.75575502026478,1.45308711945748,1.5605412174347,2.08789900947263,2.27822418680471,1.68869246230536,1.70743498711791,2.43847693657988,2.17519765817885,2.11619995062073,1.55396704782586,1.74516564531027,1.90286785794639,2.24616205539469,1.5761516791195,1.68320832435865,2.34199758933042,1.39161742387346,1.62332542981558,1.93948062315204,1.81951481854253,1.50072464822876,2.08365893985742,2.5450805526385,2.40279267266495,2.50221774026261,1.08735792258752,1.17277225174048,1.30760719558613,1.19278005701096,2.26280885603946,1.49140747404508,1.15356622344058,2.50300053223299,0.899143330504311,1.36585780154917,2.8261475157241,1.99224989514994,3.29362866672975,1.56525734342021,1.93786117993295,1.18719177106796,3.23911049388169,1.42615560768265,3.02606778976492,1.96853068586788,1.92845258256999,3.32700092637355,1.91696261777616,2.01995119051983,1.24060035674385,1.82800938054328,1.56282247371779,1.68767085494592,2.75077476584759,1.97398192365218,1.66286389949819,1.70965163594674,1.4028929631854,2.08988160558544,1.90080393481037,1.45227801918455,2.96800445510219,1.53178616466939,1.65497985964974,1.39236507614002,2.38954152312758,1.56009548974037,1.61522442523256,2.12081066738238,1.29893662815813,1.39252946598276,1.47575767301732,2.26036515516139,2.52947672874076,1.74003224685335,2.16799137680042,1.45390285860766,1.65489855587116,1.39016561175531,1.78391557292068,2.08512852261228,2.97568140908247,1.38547188352439,2.11645457405525,1.88037876412675,1.25441026813244,1.28768491609351,2.75028765560918,2.76756463658703,2.1608283988995,3.11013286904572,2.00367150833628,1.23524959235932,1.74908387568639,2.55141714467058,2.84127720685128,1.94465782154794,2.68307496004367,2.6701344189522,2.90425318709614,2.07481644064517
"K_10",163.4396272,2.09365102279643,1.33291163353994,1.73043129400597,1.55263833744883,2.10620577593069,2.06977170040972,2.92108081359595,2.08863457217467,1.80503644346882,2.05490910569844,2.85417206595102,2.83867053168668,1.54333380373777,2.00882824292461,1.70424060617688,1.38272415505139,2.37808374792188,3.04564824446314,2.08319852014998,2.03055838997832,1.9438554831009,1.95873356265542,2.16927773207971,2.03837000503593,1.42332390718608,2.68798298005605,2.15211541946814,1.70936923019649,0.897155300932225,2.93396246773264,1.65871809236232,3.1941300849531,1.7082525932874,2.84641612748255,1.63685595496764,2.29445104278473,1.99215740253695,0.80776880700904,1.64557624542825,1.37087040541489,2.09599447555639,1.88081980356177,2.29685484428795,3.49254263518966,1.91949953941405,3.13943412146904,1.86792224363228,2.33072107366081,2.24231344958425,1.59397602517771,3.45604591865522,3.56260679085617,3.58984915715847,1.96916704232618,2.9527793636597,2.72561137626209,2.56223182144557,3.62362609263921,2.56841491583867,4.03587499712781,2.24326095528082,1.47136182943164,3.2318646647877,3.83164767769875,3.87217916453579,3.59148665694412,3.69928672644683,3.54865523850693,3.3788558871202,2.65176786474634,1.10515087566093,3.88217969910868,2.21549606611794,1.94742679356035,1.93291661831803,2.62006849213968,2.19206141797453,2.062284412018,1.63801288243772,2.09507102998546,2.59463547836055,2.30198521395109,1.73937241230508,3.31439425622703,3.34819163745595,1.90443821288574,1.64324699596499,1.72389267498827,2.09907847534769,2.62019094539,2.84075089336832,1.7066533341412,2.32713575698498,3.84645063325254,3.10907746410248,3.83242533491034,3.48057199843357,3.44933746820594,3.2582041173144,3.57139153343459,3.33791428605297,3.70315930680272,1.23560495427102,2.10511393498223,3.67844809194105,2.70657336607815,3.34603911068836,2.2419947794658,2.79903586767772,3.00615209819827,3.38282961871954,3.55090133279907,3.145544340829,2.7249989700379,3.71333332364212,3.70327010456393,4.14719487309944,4.00983078486623,3.31616855795666,3.18723797897151,3.33690303046829,2.21909161416221,3.78305111727835,1.82606220888573,1.56926075952501,1.98787257924671,3.05830145784611,3.57404071856768,1.53239643336605,3.79749412919514,3.75983081290975,2.60438565862883,2.70655976135474,2.22712717676261,0.783931590149194,2.98694736683616,1.94620057533378,2.82595871129039,3.48965494095565,3.6794817738605,2.22534870818795,3.26105569732833,3.49458371030103,2.54185125447126,2.35136062108181,1.84758766850719,1.97862837326476,2.10278253626152,1.91582433728739,3.42462110017842,2.5752287106932,1.56921288750581,2.58415393801917,1.5026109261313,1.78387579096562,2.87661414741911,3.76604905994755,3.48408392309899,3.2863455335351,1.40112889115711,2.49056942635846,1.43585661186547,3.53103481554741,3.61287820637391,3.58391172056773,2.6587269693977,3.1735956876404,1.52606554464484,3.73728278230514,3.65363809936232,2.36875223861116,3.94691217861467,1.60600629020312,2.17897907159198,1.63541622063628,1.34370114650294,2.07567877676827,1.60745502321467,2.43386191794632,3.29779879733809,2.53065665143703,1.50874445405536,2.26505336199407,2.17462626574616,2.94916745471313,3.11215313915648,2.91073999000118,2.70870801111961,2.01485870566639,2.09504262011509,1.5246066126366,2.10002353758785,1.6006833577032,2.64106219760961,2.69672172459229,1.89733154538237,3.26618364896995,1.4421496326471,3.47012362016684,2.26271329168029,2.50681200513033,1.91307183739682,1.48264356692205,1.98939569586237,3.43231912779162,1.89693466037239,2.5049979781054,1.61516690873629,3.8005493481677,2.45899597539181,3.60491145405008,1.67213547969912,2.54932442228257,2.84531415947371,1.52647945122897,2.45843790926791,2.33881894235147,2.18471714312829,3.59467608668514,2.26325285420044,3.4782047093716,2.51473899667987,1.80180737732612,1.48181513063742,3.82998079507158,2.49359311829917,2.32653367101576,1.51892384499457,1.98021359512384,1.89949417465317,1.72469511083996,3.07376832395414,1.98693156019041,2.16279748781962,1.99369481836558,1.97595078646265,1.29611242504599,3.65699848536779,2.82156482203881,1.93448296039012,2.85448347091153,2.23250490851723,1.88504560694831,2.74297167241098,2.48588038691946,2.11294439367696,3.02779442734725,3.58973453770637,2.16521172253648,1.68134086631101,2.59583459694693,2.25197103933986,2.46715322104704,2.12877806128146,1.58111828875598,2.24554771273105,2.41714099681896,3.39656935170318,1.30945725911097,3.16033868647342,1.64375138255501,3.27189362028841,1.55224054134494,1.75398189229854,2.88778053664555,2.25970904075799,3.02452792315331,1.80450478896059,2.36729787881589,2.65813424233557,2.83682629346537,1.31827881224566,1.96767254508401,2.05884088269914,2.55451638329691,2.0481822264925,2.9165781109107,1.65147682126692,1.44959818237565,2.80990965973681,2.15765207240965,2.28920450471774,1.58144960363545,2.14080907696764,2.14561608241199,2.1971207251686,2.99683396317372,2.52098500442022,3.19444139148822,3.04409186479473,1.51358325286963,1.7175699116636,1.85353508671773,2.97076014276558,3.26318816268347,3.49388873822006,3.95864128871765,1.89043164485639,1.07215607067739,3.29313540417015,2.38952745382217,3.45809036872164,1.41740087882894,3.28030156557207,1.57063853438712,1.22181617639556,2.89061268325255,2.89934718046714,1.99501084374634,0.62380042556676,2.37509509559191,1.4138583422142,3.29711761330312,2.38294669272159,2.52578139122144,3.01491808816842,2.16441636343669,1.58709283941077,1.37094650787546,1.79380562948619,2.15028766976607,1.4316344982342,2.27038931650557,2.16779132763631,2.24305195655826,2.45054520928304,2.84372339345975,3.58142728940091,2.17883480476037,1.52188319253265,1.36900133794469,1.92424135700324,1.90378706336851,2.56503113917077,1.61457120386413,2.8977026652581,1.54458546143319,3.21430677260325,2.37169707816678,1.96283310107024,2.83145882463872,1.49441930337138,1.7864686553554,1.58369100911881,2.26359227340246,1.7307346927089,3.46197553425304,1.63345883655728,1.60097069231695,1.94421005729306,1.58967617724731,1.77725229817227,2.42427267450386,1.75262822304405,1.74569922660251,2.27598723082977,2.51501547346718,1.80204928218043,2.60675356546924,2.81777009841654,2.76680202423407,2.05951459735275,2.53450360142563,2.46753080494074,3.22667898264615,2.00388548636827,3.12871199934836,2.90388346648174,3.59101280273876,2.05063557819227,3.61498009554531,3.1457268936785,2.73263987054591,1.98107902663948,2.10172027948668,2.04003557331821,2.0037360446173,1.64827162920978,1.44070626010091,2.39376878298945,3.19615383834147,3.53126829970508,1.45790262525112,1.72036922172158,0.732594149495517,1.72856966801308,3.26027473074036,2.59748343362739,2.26098502493572,2.97567761376763,2.83000657273528,1.66295447846439,2.02195145410998,3.76628384412967,2.04532297878666,2.48730023826849,2.54965535011075,1.75249755466172,1.82088022730636,2.00861947274229,1.48535741495962,1.78731003620429,1.48606947945422,1.88683055840695,1.67796897856811,2.66906109219856,2.28203690625393,1.41333633734691,1.89868567862611,1.54049458093817,2.37227982587322,2.97216870454723,2.76715283024178,1.75032029211422,2.3206122515905,1.16585029315702,1.75163803653333,1.72386067282622,2.79930260583102,1.98992161755536,2.47690614215637,1.38073734049849,2.43107686600512,2.51345472432014,1.75759637705686,1.56788132969579,1.80065359325787,1.84855297666863,2.05080770749287,2.77416386613626,2.72745892520881,1.57958647385157,2.18775106057913,3.13198325961225,2.50299572280834,1.81182101962924,2.64476680789442,2.70416647515223,1.43600813019158,2.35244747831308,1.57274846156202,2.41385496977607,2.45002274479656,2.02835702640272,1.16399214612427,1.9435766223981,3.16000227183615,2.46822554794975,2.09246166622984,2.84262161894842,1.68164250064608,3.49556441813754,2.28487782897582,1.95377108512319,2.66953878749557,1.95195528046134,2.77856182644344,2.12604812225408,2.4216459564811,1.35044185653506,1.81935886817607,1.91132410078031,2.27570863954233,1.81851600487359,1.87146183855702,2.12027785335047,2.79625460915268,2.43950723849933,1.97566126948086,1.76339356537525,1.57071222055936,1.2573207255084,2.38703116658416,2.63450925764308,2.86161592685381,2.70786345727723,1.38732359262581,2.00609627246196,1.74519494502374,1.62732738428459,2.30710034550861,1.491600355159,1.88480815325187,2.8745243189596,3.5087760957722,1.2867323786988,2.15826720829146,3.91328168086079,1.52624352286759,1.96956855876749,1.90428265764563,2.57331596971098,2.57704489281345,2.31389708594241,1.59520923473488,2.64199493866475,2.03984609272351,2.31843283875191,2.24406603456331,2.33438392385299,1.20424515434315,3.47657505273672,1.53397762618121,2.40967957006036,1.85249939732225,2.30707110892152,2.14240549529443,2.6762318037781,1.53413981054526,1.12418765226519,1.09680425880752,2.6647207404079,1.84574929830964,1.58588769026303,2.3434921140929,2.40659682730385,2.92812400409134,1.52394297674729,1.77439244937453,2.27538512649884,2.13718108336055,1.84877493480437,1.12003975785284,2.7581285059105,2.13221902664647,1.90314947528997,1.70260304711775,2.00649485748093,1.84967931979837,2.25048012402236,1.5555372239696,2.06415539136145,2.22860920438205,1.32818720792872,1.84286935114408,1.95929292911736,2.09850895907696,1.24432263792235,2.2374368759878,2.53084317044958,2.52386107565454,2.61039792057589,1.70502298711862,1.51822138719693,1.38089416330488,1.17491590116344,2.26090544398299,1.40881615854628,1.28352576151856,2.39965389972473,1.25262808194782,1.45989485269494,2.90619984272599,2.07524297443525,3.35897379115467,1.52765068593982,2.01649648689937,1.49781982554416,3.27879919216588,1.25613849629168,3.32119173549454,2.04023348570029,1.86851069453609,3.32563161251471,2.0381083653099,2.00502821194314,1.23800754610878,2.00634717134952,1.74209410601032,1.65044131244119,2.6264496063158,2.26567189300488,1.81468146386678,1.65267049030468,0.850520755997346,2.1702625610946,2.00714196792935,1.50402101695855,3.12775589665026,1.55846907220132,1.81277917553592,1.38198304031082,2.40793937754152,1.61334100174879,1.63574609231397,2.24306171262381,1.33618468552694,1.58125053378952,1.44292381989817,2.45051088249406,2.44409942204165,1.79118476928317,2.44422142068178,1.7765121798857,1.75084392901553,1.21106884271466,1.87203879769245,2.32073044657916,2.98789388093362,1.57299260440265,2.09016651228268,1.95747205189135,1.15985416074001,1.70068867117598,2.77380199756311,2.837435870427,2.31415434587924,2.71793308981388,2.210427725404,1.65167300672116,2.19993630580411,2.74942184989574,3.23054658577969,2.07659518840997,2.9334801676386,2.69601834647648,2.64789281562117,2.1481088577297
